game,crc,name
3,B752D139,NormalizedAverageColor0
3,6A1D5C07,NormalizedAverageColor0
3,AEFB07AF,NormalizedAverageColor0
3,A0B1204A,NormalizedAverageColor0
3,86E915EE,NormalizedAverageColor0
3,50FA57AB,NormalizedAverageColor0
3,430CA73B,NormalizedAverageColor0
3,1A946F91,NormalizedAverageColor0
3,A1BC88E1,NormalizedAverageColor0
3,0B3878BC,NormalizedAverageColor0
3,5ED9CCCD,NormalizedAverageColor0
3,95A6CA52,NormalizedAverageColor1
3,FB7EBBA5,NormalizedAverageColor1
3,B12BD3B5,NormalizedAverageColor1
3,28518DA6,NormalizedAverageColor1
3,C8D22752,NormalizedAverageColor1
3,B84B0B30,NormalizedAverageColor1
3,99089993,NormalizedAverageColor1
3,CBECB54D,ShadowMapTexture2D
3,7C4F00F2,ShadowMapTexture2D
3,031A9A2B,ShadowMapTexture2D
3,8815EF5C,ShadowMapTexture2D
3,369846BE,ShadowMapTexture2D
3,88D05B2C,ShadowMapTexture2D
3,78C2D1EA,ShadowMapTexture2D
3,B112CCAF,ShadowMapTexture2D
3,63EC75E2,ShadowMapTexture2D
3,F40055CB,ShadowMapTexture2D
3,243DE1B4,ShadowMapTexture2D
3,245E8E17,ShadowMapTexture2D
3,D7B59D56,ShadowMapTexture2D
3,C3EBFC88,ShadowMapTexture2D
3,7BDAC75C,ShadowMapTexture2D
3,D6FF394B,ShadowMapTexture2D
3,0A989E38,ShadowMapTexture2D
3,965EC7D6,ShadowMapTexture2D
3,3F32C718,ShadowMapTexture2D
3,A052D419,ShadowMapTexture2D
3,D0B86A2A,ShadowMapTexture2D
3,BAF5AF8A,Turret_Human01_Diff
3,E97665D5,Turret_Human01_MSK3
3,E46D0E2A,Turret_Human01_Norm
3,C1B32D0E,Windows_Lit_Diff
3,F98FC481,CliffBlend_DIFF
3,F71C1EC8,CliffTiled_DIFF
3,B16577AF,Rock03_Diff
3,7AE9A3E5,CliffBlend_NORM
3,14FB85B9,CliffTiled_NORM
3,890C8267,Rock03_Norm
3,774F72B2,clouds_diff
3,A6156E05,distort_cloud
3,39B242D6,MidGround_Diff
3,1BAE0218,MidGround_Norm
3,07322397,mtn_ao
3,56372428,Tire_Tracks_DiffTire_Track_Blend
3,1197C694,Tire_Tracks_NormTire_Track_Blend
3,08FB3F49,Bullet_Hole_01
3,D6C811E3,SnowFlakes_FB
3,0F1F305E,DirectionalMaxComponent0
3,44EC749B,DirectionalMaxComponent0
3,CE265490,NormalizedAverageColor0
3,E03D11E3,NormalizedAverageColor0
3,68B62B07,ShadowMapTexture2D
3,C3DED668,ShadowMapTexture2D
3,F7DBB64E,CrateFruit_Diff
3,C5A4F0B3,CrateFruit_Msk3
3,AB9948FB,CrateFruit_Norm
3,8DFA39E8,Detail_Norm_02
3,421D17B6,Exterior_Floor_01_Diff
3,32107A2B,Exterior_Floor_01_Norm
3,5517120B,Helipad_Floor_01_Diff
3,5CF9FEC7,Helipad_Floor_01_Norm
3,AABC2E37,Line_01_Diff
3,94BF564D,Snow_01_Diff
3,B68A62DC,Snow_01_Norm
3,1433F877,Snow_02_Norm
3,B31618BD,Snow_Sparkles_MSK
3,7AFF7591,Cerb_Chevron_DIFF
3,105168B3,Brushed_Metal_Panel_Norm
3,61D6FC49,Ice_01_MSK
3,97735B61,DirectionalMaxComponent0
3,D1055132,DirectionalMaxComponent0
3,7F8D4724,DirectionalMaxComponent0
3,63EA647F,DirectionalMaxComponent1
3,D0072B16,NormalizedAverageColor0
3,735D041D,NormalizedAverageColor0
3,A5786921,NormalizedAverageColor0
3,503F2114,NormalizedAverageColor1
3,74D0B4BE,ShadowMapTexture2D
3,7951C0A2,ShadowMapTexture2D
3,4D4458FE,Exterior_Wall_Facade_Tile_01_Diff
3,F7457B0D,Frost_02_Tile_MSK
3,08952B5A,Ice_01_Diff
3,41780803,Ice_01_Norm
3,8AF4890F,PH_Diff
3,0E174561,PH_Norm
3,A5A169C1,DirectionalMaxComponent0
3,C250F610,DirectionalMaxComponent0
3,49B8DD2D,NormalizedAverageColor0
3,1AF86EBD,NormalizedAverageColor0
3,790723F5,ShadowMapTexture2D
3,6A8547FF,ShadowMapTexture2D
3,00E5E40D,ShadowMapTexture2D
3,DC3B299F,Window_Frost_01_MSK
3,D04DDF4C,Window_Frost_01_Norm
3,8B2A67AD,DirectionalMaxComponent0
3,FF0F25CC,DirectionalMaxComponent0
3,3088CEAA,DirectionalMaxComponent0
3,926107D5,DirectionalMaxComponent0
3,86EC943D,DirectionalMaxComponent0
3,D2107B9E,DirectionalMaxComponent0
3,82CB5131,DirectionalMaxComponent1
3,07DFCED8,NormalizedAverageColor0
3,37FCD84B,NormalizedAverageColor0
3,5135D792,NormalizedAverageColor0
3,9BE038E2,NormalizedAverageColor0
3,0EB498A0,NormalizedAverageColor0
3,EACABD7C,NormalizedAverageColor0
3,0B5A9778,NormalizedAverageColor1
3,806C08CE,ShadowMapTexture2D
3,5018595C,ShadowMapTexture2D
3,385F58BF,ShadowMapTexture2D
3,6EADC0B2,ShadowMapTexture2D
3,198E71C8,ShadowMapTexture2D
3,9A7FB459,ShadowMapTexture2D
3,8362F471,ShadowMapTexture2D
3,B2714343,DirectionalMaxComponent0
3,81AF8634,DirectionalMaxComponent0
3,B08D13C5,NormalizedAverageColor0
3,A031F406,NormalizedAverageColor0
3,80D038A2,ShadowMapTexture2D
3,D9A16B73,Bend_Norm
3,D3055162,Cerb_Frosted_Glass_Msk01
3,AB79D378,Cerb_Frosted_Glass_Msk01_Norm
3,F0200363,Cerb_Logo_Decal_01
3,3CC958FC,Cerberus_DoorFrame_Diff
3,04BFFF46,Cerberus_DoorFrame_Norm
3,06412194,Cerberus_Vent
3,7DE574E5,Cerberus_Vent_NRM
3,951A6DCD,Cerberus_Wall_Standard_Diff
3,501F43A8,Cerberus_Wall_Standard_Norm
3,C8F2E1A6,Trims01_Diff
3,C5EE3B52,Trims01_Norm
3,9E19FA49,fx_Distort
3,09727233,DirectionalMaxComponent0
3,31F126E7,NormalizedAverageColor0
3,34EB56CC,ShadowMapTexture2D
3,76A37260,ShadowMapTexture2D
3,A8184EF0,CerDropShip_Clean_Bck_Diff
3,E994867E,CerDropShip_Clean_Bck_Spec
3,7B50DFE5,CerDropShip_Clean_Frt_Diff
3,1F56DA7D,CerDropShip_Clean_Frt_Spec_Cine
3,14601F95,Cerbj_FloorGrate_Diff
3,743E44A9,DirectionalMaxComponent0
3,48CAAAA4,NormalizedAverageColor0
3,51221381,ShadowMapTexture2D
3,EB38C652,ChairOffice02_Diff
3,29CD0DD0,ChairOffice02_Msk3
3,C3D70A35,ChairOffice02_Norm
3,92021BA4,AmmoClip02_Diff
3,DB5659FD,AmmoClip02_Msk3
3,9ADF234D,AmmoClip02_Norm
3,15ACBB21,Crate_Side_Grey1_DIFF
3,6E38F079,Lightfalloff01
3,D1D6BAE6,WeaponTableBrushedMetal_Diff
3,6F1A10AE,WeaponTableBrushedMetal_Norm
3,FB6AF89E,DirectionalMaxComponent0
3,93617654,DirectionalMaxComponent0
3,BCDB222A,NormalizedAverageColor0
3,C604FD88,NormalizedAverageColor0
3,AF716FAF,ShadowMapTexture2D
3,E0F80DB8,ShadowMapTexture2D
3,F005565F,ShadowMapTexture2D
3,6E08368A,Cerberus_Door03_DIFF
3,F6FF09CA,Cerberus_Door03_MSK
3,D3112568,Cerberus_Door03_NORM
3,D7914781,Cerberus_Door04_Slide_Diff
3,75659059,Cerberus_Door04_Slide_Mask
3,9AB06F4B,Cerberus_Door04_Slide_Norm
3,FBF2483C,Clamp01_Diff
3,B07A29B8,Clamp01_Msk3
3,5221BC36,Clamp01_Norm
3,825E4216,Cerberus_Floor_Airlock01_Diff
3,4F5BA567,Cerberus_Floor_Airlock01_Norm
3,0B8DA18E,Concrete_Detail_Norm
3,BD02C2D0,DirectionalMaxComponent0
3,DE20D8F1,NormalizedAverageColor0
3,219F9C73,ShadowMapTexture2D
3,95722CFC,DirectionalMaxComponent0
3,4BD1B87B,NormalizedAverageColor0
3,7DD4EC5A,ShadowMapTexture2D
3,6A2D73F4,ShadowMapTexture2D
3,9BDDA524,Work_Lamp_01_Diff
3,13B620F9,Work_Lamp_01_emis
3,AF6CEE97,Work_Lamp_01_Norm
3,DDD75879,Work_Lamp_01_spec
3,849F949C,Work_Lamp_01_spwr
3,C32A1CA7,DirectionalMaxComponent0
3,6D07AD0F,NormalizedAverageColor0
3,6B3FB9BE,ShadowMapTexture2D
3,F2F63A06,DirectionalMaxComponent0
3,AD5722E5,NormalizedAverageColor0
3,EF56FB67,ShadowMapTexture2D
3,13940CCC,ShadowMapTexture2D
3,08F857AF,DirectionalMaxComponent0
3,1781B160,NormalizedAverageColor0
3,064EEC0A,ShadowMapTexture2D
3,E2ED6A05,ShadowMapTexture2D
3,2DF44FB3,DirectionalMaxComponent0
3,BC335895,NormalizedAverageColor0
3,71038B56,ShadowMapTexture2D
3,9FFE90FC,EquipmentLab04_Diff
3,4C73FEE4,EquipmentLab04_Msk3
3,F77C2340,EquipmentLab04_Norm
3,6CD9FBBB,Mechanical_Arm_01_Diff
3,49A1C079,Mechanical_Arm_01_Emis
3,D4B3A706,Mechanical_Arm_01_Norm
3,6391F331,Mechanical_Arm_01_Spec
3,D374DDFE,DirectionalMaxComponent0
3,0E018DCE,NormalizedAverageColor0
3,0C150644,ShadowMapTexture2D
3,A1585A86,ShadowMapTexture2D
3,28438362,Detail_Norm_01
3,4FD9F4DE,Roof_Floor_01_Diff
3,58E4E74D,Roof_Floor_01_Norm
3,21958A9F,DirectionalMaxComponent0
3,0E765C96,DirectionalMaxComponent0
3,D99E995C,DirectionalMaxComponent0
3,ED7CA592,DirectionalMaxComponent0
3,5D1B3BE6,NormalizedAverageColor0
3,9ECB7F48,NormalizedAverageColor0
3,86D74592,NormalizedAverageColor0
3,F332D5F0,NormalizedAverageColor0
3,E236030F,ShadowMapTexture2D
3,FA68285C,ShadowMapTexture2D
3,18FF0471,ShadowMapTexture2D
3,D181DD8A,ShadowMapTexture2D
3,2C9BFF06,AirDuct_Clean_Diff
3,20013180,AirDuct_Clean_Msk3
3,0F09E440,AirDuct_Clean_Norm
3,5A729E35,CubemapFace0
3,E09C983A,Large_computer_01_Diff
3,2FD534A5,Large_computer_01_Emiss
3,C682225C,Large_computer_01_Norm
3,EA09B883,Large_computer_01_Spec
3,EC426BF3,Large_computer_01_SPpw
3,B880D0FE,Floor_Grate_Diff
3,97877203,DirectionalMaxComponent0
3,768B44BA,NormalizedAverageColor0
3,412D3F56,ShadowMapTexture2D
3,31142A75,ShadowMapTexture2D
3,BCEBB37E,Roof_Floor_02_Diff
3,B5492BBA,Roof_Floor_02_Norm
3,CC9B0B4B,DirectionalMaxComponent0
3,338597C7,NormalizedAverageColor0
3,1A24D7D2,ShadowMapTexture2D
3,D39D2F8B,Fan_Omega01_Diff
3,5CA8042D,Fan_Omega01_Msk3
3,1ECB1511,Fan_Omega01_Norm
3,6242E486,DirectionalMaxComponent0
3,43D2CD03,NormalizedAverageColor0
3,28BAAFE3,ShadowMapTexture2D
3,6E3BACEF,ShadowMapTexture2D
3,8F0E3AB6,Cloud_msk01
3,38077185,Delete_TestSkyDome02LightMSK
3,FB5BD030,matte
3,CC6E958F,Sky_Cloud_Msk03
3,0F39B75D,Dust_On_Lense
3,FFF80ED1,DirectionalMaxComponent0
3,92528B45,DirectionalMaxComponent0
3,740A738B,DirectionalMaxComponent0
3,177AD2DD,LightMapVector_Colour_0
3,902CD3C1,LightMapVector_Dir_0
3,1504DE97,NormalizedAverageColor0
3,ADBCCB92,NormalizedAverageColor0
3,CFB70628,NormalizedAverageColor0
3,5B4BA6C0,CubemapFace0
3,E57B8D2F,cermir_facilitynice
3,1B0BF879,DirectionalMaxComponent0
3,18FA3CE2,DirectionalMaxComponent0
3,570262DF,DirectionalMaxComponent0
3,F3F6291F,DirectionalMaxComponent0
3,0BC3AA23,DirectionalMaxComponent0
3,55FE1BB9,DirectionalMaxComponent0
3,BD83C118,DirectionalMaxComponent0
3,A9D24D6E,DirectionalMaxComponent0
3,9A2E107D,DirectionalMaxComponent1
3,39F36B14,DirectionalMaxComponent1
3,06505093,DirectionalMaxComponent1
3,CB66FAD5,DirectionalMaxComponent1
3,7B131B28,DirectionalMaxComponent1
3,8735B66B,DirectionalMaxComponent1
3,C6427CA9,DirectionalMaxComponent1
3,8262F5A6,NormalizedAverageColor0
3,EC0C685F,NormalizedAverageColor0
3,A6A52CBA,NormalizedAverageColor0
3,EE5045E4,NormalizedAverageColor0
3,BB763E0A,NormalizedAverageColor0
3,15E8C0C9,NormalizedAverageColor0
3,C6ECF3CF,NormalizedAverageColor0
3,77F63ACF,NormalizedAverageColor0
3,5F9DD559,NormalizedAverageColor1
3,5BB8BF77,NormalizedAverageColor1
3,DB16D7F2,NormalizedAverageColor1
3,4A4BFB1D,NormalizedAverageColor1
3,952B9FC1,NormalizedAverageColor1
3,102222FD,NormalizedAverageColor1
3,CD5ACFAC,NormalizedAverageColor1
3,B495315F,ShadowMapTexture2D
3,AD56B209,ShadowMapTexture2D
3,6B2710FD,ShadowMapTexture2D
3,738786D1,ShadowMapTexture2D
3,E475BBDF,ShadowMapTexture2D
3,944F5F26,Spec_HS_E
3,E327A3E5,BlackFloor_Diff
3,512F4969,BlackFloor_Norm
3,090B6257,Building_Detail_Norm01
3,44CEC388,Building_Window_Norm
3,C29C96B3,CubemapFace0
3,2095B57E,Int_Wall01_Emis
3,433F09AE,Int_Wall01_Norm
3,90C670BF,Mountains_Diff
3,358037DF,Vista_Building_Cube_MSK
3,80E4558D,Vista_Building_Diff
3,3813A92C,Vista_Building_Norm
3,640D83CA,White_Panel_Gen_01_Diff
3,F3D8FC26,White_Panel_Gen_01_Norm
3,BF11FC31,White_Panel_Gen_01b_Diff
3,96954224,White_Panel_Gen_02_Norm
3,FB4F3394,White_Panel_Gen_03_Diff
3,C2C6D145,White_Panel_Gen_04_Diff
3,5BD0C6A7,White_Panel_Gen_04_Norm
3,B37118D9,Window_01_Diff
3,0B0040C9,DirectionalMaxComponent0
3,C43D356E,DirectionalMaxComponent0
3,04687A54,DirectionalMaxComponent0
3,B8DF5C28,DirectionalMaxComponent0
3,0C182EEF,DirectionalMaxComponent0
3,D91A5554,DirectionalMaxComponent0
3,B74EA39B,DirectionalMaxComponent0
3,8ED87BC9,DirectionalMaxComponent0
3,4FC03037,DirectionalMaxComponent0
3,4303F973,DirectionalMaxComponent0
3,A2F7FE63,DirectionalMaxComponent0
3,D7438CA8,DirectionalMaxComponent0
3,32070F86,DirectionalMaxComponent0
3,D0DCFE0B,DirectionalMaxComponent0
3,C7229944,DirectionalMaxComponent0
3,37C4EF3A,DirectionalMaxComponent0
3,F00FB744,DirectionalMaxComponent0
3,E1A8781E,DirectionalMaxComponent0
3,48F240B5,DirectionalMaxComponent0
3,628DFBAB,DirectionalMaxComponent0
3,F8266A5D,DirectionalMaxComponent0
3,0B8BBF50,DirectionalMaxComponent0
3,FB6841C7,NormalizedAverageColor0
3,394041DB,NormalizedAverageColor0
3,473F614E,NormalizedAverageColor0
3,4B707581,NormalizedAverageColor0
3,DCE28DF2,NormalizedAverageColor0
3,CBC758D1,NormalizedAverageColor0
3,D2EB3C42,NormalizedAverageColor0
3,A51DD16E,NormalizedAverageColor0
3,8AEA33E8,NormalizedAverageColor0
3,01B5DC72,NormalizedAverageColor0
3,63BB9731,NormalizedAverageColor0
3,D352B56F,NormalizedAverageColor0
3,CD791894,NormalizedAverageColor0
3,4AC5E2F6,NormalizedAverageColor0
3,3A5552F2,NormalizedAverageColor0
3,2FBAC3F0,NormalizedAverageColor0
3,2BF7FCBE,NormalizedAverageColor0
3,AFE01018,NormalizedAverageColor0
3,896EB72C,NormalizedAverageColor0
3,AB4EE0BD,NormalizedAverageColor0
3,FF5BEEED,NormalizedAverageColor0
3,1C3E268B,NormalizedAverageColor0
3,50FDA155,ShadowMapTexture2D
3,A0708EC9,ShadowMapTexture2D
3,0EAB98F5,ShadowMapTexture2D
3,1ACD1A1F,ShadowMapTexture2D
3,AA6DAD3C,ShadowMapTexture2D
3,4CF90E77,ShadowMapTexture2D
3,84C6D5FD,ShadowMapTexture2D
3,88862ED0,ShadowMapTexture2D
3,C72DB820,ShadowMapTexture2D
3,95B69F6B,ShadowMapTexture2D
3,D02A296A,ShadowMapTexture2D
3,52A5B2EF,Cart01_Diff
3,3EA118E2,Cart01_Msk3
3,45338500,Cart01_Norm
3,BAD7BA34,CommTower01_Diff
3,DCAC7793,CommTower01_Msk3
3,CA46E265,CommTower01_Norm
3,F1D6EE00,Junk03_Diff
3,EB9E1CB7,Junk03_Msk3
3,D658BE1F,Junk03_Norm
3,DAB772B5,Freighter_01_Diff
3,3CDD1DA2,Freighter_01_Norm
3,9CD5E600,Freighter_01_Spec
3,4E5423C2,Freighter_01_SPwr
3,074763B0,Moss_A_DIFF
3,D454E17F,Moss_A_NRM
3,9E1C7CF6,Moss_B_DIFF
3,438A6E00,Alliance_logo
3,CA6493A4,Balcony_Tile_Diff
3,10E2E920,Balcony_Tile_Norm
3,BE0010E6,Earth_Bush01_Diff
3,F9E1FBA4,Earth_Bush01_Norm
3,7C56BD8C,HumanCoverBeam_Diff
3,1EE14CB8,HumanCoverBeam_Norm
3,80412583,HumanWirePunch_Diff
3,5FE25302,HumanWirePunch_Mask
3,FAE8E93E,HumanWirePunch_Norm
3,AC6A03DB,WB_Grating_Diff
3,A9060EFA,WB_Grating_Norm
3,F4ED9A95,White_Large_Panel_Diff
3,2B2E4A41,White_Large_Panel_Norm
3,830ED062,DirectionalMaxComponent0
3,893A6549,DirectionalMaxComponent0
3,7784D875,DirectionalMaxComponent0
3,D4DF74DD,DirectionalMaxComponent0
3,87284CAA,DirectionalMaxComponent0
3,5BCE8FC8,DirectionalMaxComponent0
3,891D9A12,DirectionalMaxComponent0
3,80334DDF,DirectionalMaxComponent0
3,27AE5119,DirectionalMaxComponent0
3,2FBBC4FC,DirectionalMaxComponent0
3,E466717B,DirectionalMaxComponent0
3,B363F000,DirectionalMaxComponent0
3,131184B4,DirectionalMaxComponent0
3,E9AB0AF2,DirectionalMaxComponent0
3,20B6B47F,DirectionalMaxComponent1
3,53089176,DirectionalMaxComponent1
3,A1A88B7E,DirectionalMaxComponent1
3,25AC077D,DirectionalMaxComponent1
3,7ABBBF4B,DirectionalMaxComponent1
3,34B2D3C3,LightMapVector_Colour_0
3,EFC44C98,LightMapVector_Dir_0
3,0717813C,NormalizedAverageColor0
3,4DDDE4D5,NormalizedAverageColor0
3,B7CF518F,NormalizedAverageColor0
3,8318BF2E,NormalizedAverageColor0
3,510E4966,NormalizedAverageColor0
3,C098FCA2,NormalizedAverageColor0
3,315A8CCD,NormalizedAverageColor0
3,10282487,NormalizedAverageColor0
3,471B91FE,NormalizedAverageColor0
3,E8944C62,NormalizedAverageColor0
3,2AA3EB2F,NormalizedAverageColor0
3,49121DF8,NormalizedAverageColor0
3,87B2A622,NormalizedAverageColor0
3,FAE925D0,NormalizedAverageColor0
3,80DF674B,NormalizedAverageColor1
3,734E2BA9,NormalizedAverageColor1
3,3EEEF405,NormalizedAverageColor1
3,838176D0,NormalizedAverageColor1
3,AF824BBF,NormalizedAverageColor1
3,B1536061,ShadowMapTexture2D
3,16FAC06A,ShadowMapTexture2D
3,B0F6B4A9,ShadowMapTexture2D
3,84356C05,ShadowMapTexture2D
3,238B3CA2,ShadowMapTexture2D
3,9A490487,Couch01_Diff
3,4F87F0AB,Couch01_Msk3
3,CD506AA5,Couch01_Norm
3,9061F775,Shuttle_Interior_Vista_Diff
3,D3C8B05E,Int_Wall01_Diff
3,6488F0C4,Wall_02_Diff
3,430DF684,Wall_02_Norm
3,9E52E5EE,CubemapFace0
3,D8358F37,CubemapFace1
3,BED40838,CubemapFace2
3,E97D0390,CubemapFace3
3,3D6A3B4E,DirectionalMaxComponent0
3,E77FC93B,DirectionalMaxComponent0
3,7C8B8924,DirectionalMaxComponent0
3,642C028E,DirectionalMaxComponent0
3,25EA552C,DirectionalMaxComponent0
3,0D01F003,DirectionalMaxComponent0
3,350E813E,DirectionalMaxComponent0
3,702E1355,DirectionalMaxComponent0
3,DC0B75B6,DirectionalMaxComponent0
3,AB37A05B,DirectionalMaxComponent0
3,A28B9FAA,DirectionalMaxComponent0
3,1E6845F9,DirectionalMaxComponent0
3,E85E0116,DirectionalMaxComponent0
3,68208154,DirectionalMaxComponent0
3,0B2558AB,DirectionalMaxComponent0
3,78D8EB73,DirectionalMaxComponent0
3,61498F5F,DirectionalMaxComponent0
3,252B3312,DirectionalMaxComponent0
3,66CCF179,DirectionalMaxComponent0
3,4A8C50FB,DirectionalMaxComponent0
3,98002FFD,DirectionalMaxComponent1
3,432CF761,DirectionalMaxComponent1
3,F3C8D359,DirectionalMaxComponent1
3,682967B0,DirectionalMaxComponent1
3,6C817241,DirectionalMaxComponent1
3,24617862,DirectionalMaxComponent1
3,041FA965,DirectionalMaxComponent1
3,355AD3CA,DirectionalMaxComponent1
3,12E1BA60,DirectionalMaxComponent1
3,55106C53,DirectionalMaxComponent1
3,138C0540,NormalizedAverageColor0
3,2ACF4A4C,NormalizedAverageColor0
3,3A5D096D,NormalizedAverageColor0
3,060B63F6,NormalizedAverageColor0
3,46F317CB,NormalizedAverageColor0
3,10FB5EBC,NormalizedAverageColor0
3,86D822E1,NormalizedAverageColor0
3,0EBB9225,NormalizedAverageColor0
3,348DEEDE,NormalizedAverageColor0
3,CBC8FCB6,NormalizedAverageColor0
3,6445D469,NormalizedAverageColor0
3,DE50BE30,NormalizedAverageColor0
3,66B91A53,NormalizedAverageColor0
3,7BBF5CAC,NormalizedAverageColor0
3,FA93A3D7,NormalizedAverageColor0
3,871E445E,NormalizedAverageColor0
3,042D8D6D,NormalizedAverageColor0
3,C87E2877,NormalizedAverageColor0
3,C1D4E2F9,NormalizedAverageColor0
3,214990F7,NormalizedAverageColor0
3,03D8421A,NormalizedAverageColor1
3,92374C8F,NormalizedAverageColor1
3,68B69B44,NormalizedAverageColor1
3,C69C25E5,NormalizedAverageColor1
3,19763AA2,NormalizedAverageColor1
3,9C59FAE1,NormalizedAverageColor1
3,7EA42507,NormalizedAverageColor1
3,86CEA351,NormalizedAverageColor1
3,A1AC71C3,NormalizedAverageColor1
3,57C83253,NormalizedAverageColor1
3,00854792,ShadowMapTexture2D
3,6A5D7082,ShadowMapTexture2D
3,354774D2,ShadowMapTexture2D
3,DFC5A4D4,ShadowMapTexture2D
3,49D74B0B,ShadowMapTexture2D
3,5D17E65F,ShadowMapTexture2D
3,7CFAE743,ShadowMapTexture2D
3,2D72E77F,ShadowMapTexture2D
3,4EE61017,ShadowMapTexture2D
3,AEBB4D09,ShadowMapTexture2D
3,577017A4,ShadowMapTexture2D
3,4BC6CCA3,Spec_HS_B
3,51E4E8C7,Concrete02_Diff
3,CAF9706C,Concrete02_Norm
3,14D21CF8,WoodGrain01
3,6B994B59,Gth_Base_Railings01_Emis
3,B0FA7F2B,Rosenkov_Tile
3,23A186EE,Santuary01
3,F4A419E8,Santuary02
3,5022F762,Santuary03
3,CF904A00,Santuary04
3,DDC20B9B,Santuary05
3,79F55C1E,GradientFrame_Clamped
3,0AC42B40,Martini_Textures
3,6814D31F,DirectionalMaxComponent0
3,4F0B31F2,DirectionalMaxComponent0
3,E745CF6B,DirectionalMaxComponent0
3,473E67C6,DirectionalMaxComponent0
3,207BDD13,DirectionalMaxComponent0
3,930C5CE0,DirectionalMaxComponent0
3,7A71EB61,DirectionalMaxComponent0
3,BE0A0A2E,DirectionalMaxComponent0
3,505FB68E,DirectionalMaxComponent0
3,7DCC0E2D,DirectionalMaxComponent0
3,4B292575,DirectionalMaxComponent0
3,9EBDB5D6,DirectionalMaxComponent0
3,4B6CD8AB,DirectionalMaxComponent0
3,824382DA,DirectionalMaxComponent0
3,183F69F1,DirectionalMaxComponent0
3,7A10C2F4,DirectionalMaxComponent0
3,730359AD,DirectionalMaxComponent0
3,0CB10BEC,DirectionalMaxComponent0
3,741A2B32,DirectionalMaxComponent1
3,969CDFC6,DirectionalMaxComponent1
3,791BE587,DirectionalMaxComponent1
3,B5292390,DirectionalMaxComponent1
3,69C552AE,DirectionalMaxComponent1
3,DC19CFE3,DirectionalMaxComponent1
3,B1B4B6C6,DirectionalMaxComponent1
3,F52FA3FB,NormalizedAverageColor0
3,F99168DE,NormalizedAverageColor0
3,B15E1016,NormalizedAverageColor0
3,862AE88E,NormalizedAverageColor0
3,67418B1F,NormalizedAverageColor0
3,011A532C,NormalizedAverageColor0
3,E610326D,NormalizedAverageColor0
3,96223068,NormalizedAverageColor0
3,9DCE5822,NormalizedAverageColor0
3,7D394A27,NormalizedAverageColor0
3,CC12361A,NormalizedAverageColor0
3,802F0965,NormalizedAverageColor0
3,EFCDB1C3,NormalizedAverageColor0
3,042D9893,NormalizedAverageColor0
3,1FE24214,NormalizedAverageColor0
3,FB1AEAFE,NormalizedAverageColor0
3,DF647E27,NormalizedAverageColor0
3,53C24DE1,NormalizedAverageColor0
3,DE41984F,NormalizedAverageColor1
3,A99B584F,NormalizedAverageColor1
3,399120F1,NormalizedAverageColor1
3,7ED15795,NormalizedAverageColor1
3,D1A771D9,NormalizedAverageColor1
3,A76F8A96,NormalizedAverageColor1
3,12C64EE1,NormalizedAverageColor1
3,671AE157,ShadowMapTexture2D
3,A84BA59E,ShadowMapTexture2D
3,F79CF685,ShadowMapTexture2D
3,8BE75FE3,ShadowMapTexture2D
3,DCE3C31B,ShadowMapTexture2D
3,DB258C9F,ShadowMapTexture2D
3,E5531EB0,ShadowMapTexture2D
3,051D8965,ShadowMapTexture2D
3,4B9929BE,Grunge_Streak01_Diff
3,B18BEED1,SolarPanel_01_Diff
3,36B00166,WB_OCEANCHOP_NORM
3,E4C664ED,CubemapFace0
3,4AB66D17,CubemapFace1
3,B8841406,CubemapFace2
3,13A7B34F,CubemapFace3
3,AB1B516C,CubemapFace4
3,6D5B738D,CubemapFace5
3,A377AA95,DirectionalMaxComponent0
3,9AF27950,NormalizedAverageColor0
3,98377A46,ShadowMapTexture2D
3,C0F004FC,Gethpod01_Diff
3,9BCDDE03,Gethpod01_Emis
3,3475F858,Gethpod01_Msk3
3,F2181609,Gethpod01_Norm
3,37D6F8F5,Floor_01_Diff
3,175D445E,Floor_01_Norm
3,15D0C861,Wire_Grating_Diff
3,BE21B909,Wire_Grating_Norm
3,ABB1B228,DirectionalMaxComponent1
3,D1C06A05,NormalizedAverageColor1
3,5B49F7BA,Door_SectionA_Diff
3,3CDE2C76,Door_SectionA_Norm
3,E868F2C3,Cubemap_Tile_05
3,0E54B0C5,Mars_Specular_Alpha01
3,526FB877,ShroudTower_Message_line
3,030A9707,DirectionalMaxComponent1
3,8057C54E,DirectionalMaxComponent1
3,318FFA5A,DirectionalMaxComponent1
3,EFD76C9E,LightMapVector_Colour_0
3,670C78B1,LightMapVector_Dir_0
3,9616BC49,NormalizedAverageColor1
3,E848C80E,NormalizedAverageColor1
3,8F52ADF0,NormalizedAverageColor1
3,E9245EE0,Noise_Normal_Norm
3,57CD8396,Light_Ceiling_Diff
3,35ABB337,DirectionalMaxComponent1
3,0FFE69F7,DirectionalMaxComponent1
3,46906661,NormalizedAverageColor1
3,BC13A65F,NormalizedAverageColor1
3,61F8FA66,ShadowMapTexture2D
3,3B14B390,GlassMask_01_Diff
3,01F2F5AE,CubemapFace0
3,E49EFD06,CubemapFace1
3,BD867FA9,CubemapFace2
3,D76B97E3,CubemapFace4
3,690EB46E,Glass_Norm
3,9197D773,DirectionalMaxComponent0
3,54AF7B67,DirectionalMaxComponent1
3,272D4F74,DirectionalMaxComponent1
3,F6B7EADB,DirectionalMaxComponent1
